rram_0.mem_0:rram_v (interpolated wth step=1e-11) X,rram_0.mem_0:rram_v (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_g (interpolated wth step=1e-11) X,rram_0.mem_0:rram_g (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_i (interpolated wth step=1e-11) X,rram_0.mem_0:rram_i (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_r_read (interpolated wth step=1e-11) X,rram_0.mem_0:rram_r_read (interpolated wth step=1e-11) Y
1.257999999999924e-07,-3.6,1.257999999999924e-07,1.7e-09,1.257999999999924e-07,-0.0002746949488857546,1.257999999999924e-07,3354547.294715567
1.258099999999924e-07,-3.6,1.258099999999924e-07,1.7e-09,1.258099999999924e-07,-0.0002746949488857546,1.258099999999924e-07,3354547.294715567
1.258199999999924e-07,-3.6,1.258199999999924e-07,1.7e-09,1.258199999999924e-07,-0.0002746949488857546,1.258199999999924e-07,3354547.294715567
1.258299999999924e-07,-3.6,1.258299999999924e-07,1.7e-09,1.258299999999924e-07,-0.0002746949488857546,1.258299999999924e-07,3354547.294715567
1.258399999999925e-07,-3.6,1.258399999999925e-07,1.7e-09,1.258399999999925e-07,-0.0002746949488857546,1.258399999999925e-07,3354547.294715567
1.258499999999925e-07,-3.6,1.258499999999925e-07,1.7e-09,1.258499999999925e-07,-0.0002746949488857546,1.258499999999925e-07,3354547.294715567
1.258599999999925e-07,-3.6,1.258599999999925e-07,1.7e-09,1.258599999999925e-07,-0.0002746949488857546,1.258599999999925e-07,3354547.294715567
1.258699999999925e-07,-3.6,1.258699999999925e-07,1.7e-09,1.258699999999925e-07,-0.0002746949488857546,1.258699999999925e-07,3354547.294715567
1.258799999999925e-07,-3.6,1.258799999999925e-07,1.7e-09,1.258799999999925e-07,-0.0002746949488857546,1.258799999999925e-07,3354547.294715567
1.258899999999925e-07,-3.6,1.258899999999925e-07,1.7e-09,1.258899999999925e-07,-0.0002746949488857546,1.258899999999925e-07,3354547.294715567
1.258999999999925e-07,-3.6,1.258999999999925e-07,1.7e-09,1.258999999999925e-07,-0.0002746949488857546,1.258999999999925e-07,3354547.294715567
1.259099999999925e-07,-3.6,1.259099999999925e-07,1.7e-09,1.259099999999925e-07,-0.0002746949488857546,1.259099999999925e-07,3354547.294715567
1.259199999999925e-07,-3.6,1.259199999999925e-07,1.7e-09,1.259199999999925e-07,-0.0002746949488857546,1.259199999999925e-07,3354547.294715567
1.259299999999926e-07,-3.6,1.259299999999926e-07,1.7e-09,1.259299999999926e-07,-0.0002746949488857546,1.259299999999926e-07,3354547.294715567
1.259399999999926e-07,-3.6,1.259399999999926e-07,1.7e-09,1.259399999999926e-07,-0.0002746949488857546,1.259399999999926e-07,3354547.294715567
1.259499999999926e-07,-3.6,1.259499999999926e-07,1.7e-09,1.259499999999926e-07,-0.0002746949488857546,1.259499999999926e-07,3354547.294715567
1.259599999999926e-07,-3.6,1.259599999999926e-07,1.7e-09,1.259599999999926e-07,-0.0002746949488857546,1.259599999999926e-07,3354547.294715567
1.259699999999926e-07,-3.6,1.259699999999926e-07,1.7e-09,1.259699999999926e-07,-0.0002746949488857546,1.259699999999926e-07,3354547.294715567
1.259799999999926e-07,-3.6,1.259799999999926e-07,1.7e-09,1.259799999999926e-07,-0.0002746949488857546,1.259799999999926e-07,3354547.294715567
1.259899999999926e-07,-3.6,1.259899999999926e-07,1.7e-09,1.259899999999926e-07,-0.0002746949488857546,1.259899999999926e-07,3354547.294715567
1.259999999999926e-07,-3.6,1.259999999999926e-07,1.7e-09,1.259999999999926e-07,-0.0002746949488857546,1.259999999999926e-07,3354547.294715567
1.260099999999926e-07,-3.6,1.260099999999926e-07,1.7e-09,1.260099999999926e-07,-0.0002746949488857546,1.260099999999926e-07,3354547.294715567
1.260199999999927e-07,-3.6,1.260199999999927e-07,1.7e-09,1.260199999999927e-07,-0.0002746949488857546,1.260199999999927e-07,3354547.294715567
1.260299999999927e-07,-3.6,1.260299999999927e-07,1.7e-09,1.260299999999927e-07,-0.0002746949488857546,1.260299999999927e-07,3354547.294715567
1.260399999999927e-07,-3.6,1.260399999999927e-07,1.7e-09,1.260399999999927e-07,-0.0002746949488857546,1.260399999999927e-07,3354547.294715567
1.260499999999927e-07,-3.6,1.260499999999927e-07,1.7e-09,1.260499999999927e-07,-0.0002746949488857546,1.260499999999927e-07,3354547.294715567
1.260599999999927e-07,-3.6,1.260599999999927e-07,1.7e-09,1.260599999999927e-07,-0.0002746949488857546,1.260599999999927e-07,3354547.294715567
1.260699999999927e-07,-3.6,1.260699999999927e-07,1.7e-09,1.260699999999927e-07,-0.0002746949488857546,1.260699999999927e-07,3354547.294715567
1.260799999999927e-07,-3.6,1.260799999999927e-07,1.7e-09,1.260799999999927e-07,-0.0002746949488857546,1.260799999999927e-07,3354547.294715567
1.260899999999927e-07,-3.6,1.260899999999927e-07,1.7e-09,1.260899999999927e-07,-0.0002746949488857546,1.260899999999927e-07,3354547.294715567
1.260999999999927e-07,-3.6,1.260999999999927e-07,1.7e-09,1.260999999999927e-07,-0.0002746949488857546,1.260999999999927e-07,3354547.294715567
1.261099999999928e-07,-3.6,1.261099999999928e-07,1.7e-09,1.261099999999928e-07,-0.0002746949488857546,1.261099999999928e-07,3354547.294715567
1.261199999999928e-07,-3.6,1.261199999999928e-07,1.7e-09,1.261199999999928e-07,-0.0002746949488857546,1.261199999999928e-07,3354547.294715567
1.261299999999928e-07,-3.6,1.261299999999928e-07,1.7e-09,1.261299999999928e-07,-0.0002746949488857546,1.261299999999928e-07,3354547.294715567
1.261399999999928e-07,-3.6,1.261399999999928e-07,1.7e-09,1.261399999999928e-07,-0.0002746949488857546,1.261399999999928e-07,3354547.294715567
1.261499999999928e-07,-3.6,1.261499999999928e-07,1.7e-09,1.261499999999928e-07,-0.0002746949488857546,1.261499999999928e-07,3354547.294715567
1.261599999999928e-07,-3.6,1.261599999999928e-07,1.7e-09,1.261599999999928e-07,-0.0002746949488857546,1.261599999999928e-07,3354547.294715567
1.261699999999928e-07,-3.6,1.261699999999928e-07,1.7e-09,1.261699999999928e-07,-0.0002746949488857546,1.261699999999928e-07,3354547.294715567
1.261799999999928e-07,-3.6,1.261799999999928e-07,1.7e-09,1.261799999999928e-07,-0.0002746949488857546,1.261799999999928e-07,3354547.294715567
1.261899999999928e-07,-3.6,1.261899999999928e-07,1.7e-09,1.261899999999928e-07,-0.0002746949488857546,1.261899999999928e-07,3354547.294715567
1.261999999999929e-07,-3.6,1.261999999999929e-07,1.7e-09,1.261999999999929e-07,-0.0002746949488857546,1.261999999999929e-07,3354547.294715567
1.262099999999929e-07,-3.6,1.262099999999929e-07,1.7e-09,1.262099999999929e-07,-0.0002746949488857546,1.262099999999929e-07,3354547.294715567
1.262199999999929e-07,-3.6,1.262199999999929e-07,1.7e-09,1.262199999999929e-07,-0.0002746949488857546,1.262199999999929e-07,3354547.294715567
1.262299999999929e-07,-3.6,1.262299999999929e-07,1.7e-09,1.262299999999929e-07,-0.0002746949488857546,1.262299999999929e-07,3354547.294715567
1.262399999999929e-07,-3.6,1.262399999999929e-07,1.7e-09,1.262399999999929e-07,-0.0002746949488857546,1.262399999999929e-07,3354547.294715567
1.262499999999929e-07,-3.6,1.262499999999929e-07,1.7e-09,1.262499999999929e-07,-0.0002746949488857546,1.262499999999929e-07,3354547.294715567
1.262599999999929e-07,-3.6,1.262599999999929e-07,1.7e-09,1.262599999999929e-07,-0.0002746949488857546,1.262599999999929e-07,3354547.294715567
1.262699999999929e-07,-3.6,1.262699999999929e-07,1.7e-09,1.262699999999929e-07,-0.0002746949488857546,1.262699999999929e-07,3354547.294715567
1.262799999999929e-07,-3.6,1.262799999999929e-07,1.7e-09,1.262799999999929e-07,-0.0002746949488857546,1.262799999999929e-07,3354547.294715567
1.26289999999993e-07,-3.6,1.26289999999993e-07,1.7e-09,1.26289999999993e-07,-0.0002746949488857546,1.26289999999993e-07,3354547.294715567
1.26299999999993e-07,-3.6,1.26299999999993e-07,1.7e-09,1.26299999999993e-07,-0.0002746949488857546,1.26299999999993e-07,3354547.294715567
1.26309999999993e-07,-3.6,1.26309999999993e-07,1.7e-09,1.26309999999993e-07,-0.0002746949488857546,1.26309999999993e-07,3354547.294715567
1.26319999999993e-07,-3.6,1.26319999999993e-07,1.7e-09,1.26319999999993e-07,-0.0002746949488857546,1.26319999999993e-07,3354547.294715567
1.26329999999993e-07,-3.6,1.26329999999993e-07,1.7e-09,1.26329999999993e-07,-0.0002746949488857546,1.26329999999993e-07,3354547.294715567
1.26339999999993e-07,-3.6,1.26339999999993e-07,1.7e-09,1.26339999999993e-07,-0.0002746949488857546,1.26339999999993e-07,3354547.294715567
1.26349999999993e-07,-3.6,1.26349999999993e-07,1.7e-09,1.26349999999993e-07,-0.0002746949488857546,1.26349999999993e-07,3354547.294715567
1.26359999999993e-07,-3.6,1.26359999999993e-07,1.7e-09,1.26359999999993e-07,-0.0002746949488857546,1.26359999999993e-07,3354547.294715567
1.263699999999931e-07,-3.6,1.263699999999931e-07,1.7e-09,1.263699999999931e-07,-0.0002746949488857546,1.263699999999931e-07,3354547.294715567
1.263799999999931e-07,-3.6,1.263799999999931e-07,1.7e-09,1.263799999999931e-07,-0.0002746949488857546,1.263799999999931e-07,3354547.294715567
1.263899999999931e-07,-3.6,1.263899999999931e-07,1.7e-09,1.263899999999931e-07,-0.0002746949488857546,1.263899999999931e-07,3354547.294715567
1.263999999999931e-07,-3.6,1.263999999999931e-07,1.7e-09,1.263999999999931e-07,-0.0002746949488857546,1.263999999999931e-07,3354547.294715567
1.264099999999931e-07,-3.6,1.264099999999931e-07,1.7e-09,1.264099999999931e-07,-0.0002746949488857546,1.264099999999931e-07,3354547.294715567
1.264199999999931e-07,-3.6,1.264199999999931e-07,1.7e-09,1.264199999999931e-07,-0.0002746949488857546,1.264199999999931e-07,3354547.294715567
1.264299999999931e-07,-3.6,1.264299999999931e-07,1.7e-09,1.264299999999931e-07,-0.0002746949488857546,1.264299999999931e-07,3354547.294715567
1.264399999999931e-07,-3.6,1.264399999999931e-07,1.7e-09,1.264399999999931e-07,-0.0002746949488857546,1.264399999999931e-07,3354547.294715567
1.264499999999931e-07,-3.6,1.264499999999931e-07,1.7e-09,1.264499999999931e-07,-0.0002746949488857546,1.264499999999931e-07,3354547.294715567
1.264599999999932e-07,-3.6,1.264599999999932e-07,1.7e-09,1.264599999999932e-07,-0.0002746949488857546,1.264599999999932e-07,3354547.294715567
1.264699999999932e-07,-3.6,1.264699999999932e-07,1.7e-09,1.264699999999932e-07,-0.0002746949488857546,1.264699999999932e-07,3354547.294715567
1.264799999999932e-07,-3.6,1.264799999999932e-07,1.7e-09,1.264799999999932e-07,-0.0002746949488857546,1.264799999999932e-07,3354547.294715567
1.264899999999932e-07,-3.6,1.264899999999932e-07,1.7e-09,1.264899999999932e-07,-0.0002746949488857546,1.264899999999932e-07,3354547.294715567
1.264999999999932e-07,-3.6,1.264999999999932e-07,1.7e-09,1.264999999999932e-07,-0.0002746949488857546,1.264999999999932e-07,3354547.294715567
1.265099999999932e-07,-3.6,1.265099999999932e-07,1.7e-09,1.265099999999932e-07,-0.0002746949488857546,1.265099999999932e-07,3354547.294715567
1.265199999999932e-07,-3.6,1.265199999999932e-07,1.7e-09,1.265199999999932e-07,-0.0002746949488857546,1.265199999999932e-07,3354547.294715567
1.265299999999932e-07,-3.6,1.265299999999932e-07,1.7e-09,1.265299999999932e-07,-0.0002746949488857546,1.265299999999932e-07,3354547.294715567
1.265399999999932e-07,-3.6,1.265399999999932e-07,1.7e-09,1.265399999999932e-07,-0.0002746949488857546,1.265399999999932e-07,3354547.294715567
1.265499999999933e-07,-3.6,1.265499999999933e-07,1.7e-09,1.265499999999933e-07,-0.0002746949488857546,1.265499999999933e-07,3354547.294715567
1.265599999999933e-07,-3.6,1.265599999999933e-07,1.7e-09,1.265599999999933e-07,-0.0002746949488857546,1.265599999999933e-07,3354547.294715567
1.265699999999933e-07,-3.6,1.265699999999933e-07,1.7e-09,1.265699999999933e-07,-0.0002746949488857546,1.265699999999933e-07,3354547.294715567
1.265799999999933e-07,-3.6,1.265799999999933e-07,1.7e-09,1.265799999999933e-07,-0.0002746949488857546,1.265799999999933e-07,3354547.294715567
1.265899999999933e-07,-3.6,1.265899999999933e-07,1.7e-09,1.265899999999933e-07,-0.0002746949488857546,1.265899999999933e-07,3354547.294715567
1.265999999999933e-07,-3.6,1.265999999999933e-07,1.7e-09,1.265999999999933e-07,-0.0002746949488857546,1.265999999999933e-07,3354547.294715567
1.266099999999933e-07,-3.6,1.266099999999933e-07,1.7e-09,1.266099999999933e-07,-0.0002746949488857546,1.266099999999933e-07,3354547.294715567
1.266199999999933e-07,-3.6,1.266199999999933e-07,1.7e-09,1.266199999999933e-07,-0.0002746949488857546,1.266199999999933e-07,3354547.294715567
1.266299999999933e-07,-3.6,1.266299999999933e-07,1.7e-09,1.266299999999933e-07,-0.0002746949488857546,1.266299999999933e-07,3354547.294715567
1.266399999999934e-07,-3.6,1.266399999999934e-07,1.7e-09,1.266399999999934e-07,-0.0002746949488857546,1.266399999999934e-07,3354547.294715567
1.266499999999934e-07,-3.6,1.266499999999934e-07,1.7e-09,1.266499999999934e-07,-0.0002746949488857546,1.266499999999934e-07,3354547.294715567
1.266599999999934e-07,-3.6,1.266599999999934e-07,1.7e-09,1.266599999999934e-07,-0.0002746949488857546,1.266599999999934e-07,3354547.294715567
1.266699999999934e-07,-3.6,1.266699999999934e-07,1.7e-09,1.266699999999934e-07,-0.0002746949488857546,1.266699999999934e-07,3354547.294715567
1.266799999999934e-07,-3.6,1.266799999999934e-07,1.7e-09,1.266799999999934e-07,-0.0002746949488857546,1.266799999999934e-07,3354547.294715567
1.266899999999934e-07,-3.6,1.266899999999934e-07,1.7e-09,1.266899999999934e-07,-0.0002746949488857546,1.266899999999934e-07,3354547.294715567
1.266999999999934e-07,-3.6,1.266999999999934e-07,1.7e-09,1.266999999999934e-07,-0.0002746949488857546,1.266999999999934e-07,3354547.294715567
1.267099999999934e-07,-3.6,1.267099999999934e-07,1.7e-09,1.267099999999934e-07,-0.0002746949488857546,1.267099999999934e-07,3354547.294715567
1.267199999999934e-07,-3.6,1.267199999999934e-07,1.7e-09,1.267199999999934e-07,-0.0002746949488857546,1.267199999999934e-07,3354547.294715567
1.267299999999935e-07,-3.6,1.267299999999935e-07,1.7e-09,1.267299999999935e-07,-0.0002746949488857546,1.267299999999935e-07,3354547.294715567
1.267399999999935e-07,-3.6,1.267399999999935e-07,1.7e-09,1.267399999999935e-07,-0.0002746949488857546,1.267399999999935e-07,3354547.294715567
1.267499999999935e-07,-3.6,1.267499999999935e-07,1.7e-09,1.267499999999935e-07,-0.0002746949488857546,1.267499999999935e-07,3354547.294715567
1.267599999999935e-07,-3.6,1.267599999999935e-07,1.7e-09,1.267599999999935e-07,-0.0002746949488857546,1.267599999999935e-07,3354547.294715567
1.267699999999935e-07,-3.6,1.267699999999935e-07,1.7e-09,1.267699999999935e-07,-0.0002746949488857546,1.267699999999935e-07,3354547.294715567
1.267799999999935e-07,-3.6,1.267799999999935e-07,1.7e-09,1.267799999999935e-07,-0.0002746949488857546,1.267799999999935e-07,3354547.294715567
1.267899999999935e-07,-3.6,1.267899999999935e-07,1.7e-09,1.267899999999935e-07,-0.0002746949488857546,1.267899999999935e-07,3354547.294715567
1.267999999999935e-07,-3.6,1.267999999999935e-07,1.7e-09,1.267999999999935e-07,-0.0002746949488857546,1.267999999999935e-07,3354547.294715567
1.268099999999935e-07,-3.6,1.268099999999935e-07,1.7e-09,1.268099999999935e-07,-0.0002746949488857546,1.268099999999935e-07,3354547.294715567
1.268199999999936e-07,-3.6,1.268199999999936e-07,1.7e-09,1.268199999999936e-07,-0.0002746949488857546,1.268199999999936e-07,3354547.294715567
1.268299999999936e-07,-3.6,1.268299999999936e-07,1.7e-09,1.268299999999936e-07,-0.0002746949488857546,1.268299999999936e-07,3354547.294715567
1.268399999999936e-07,-3.6,1.268399999999936e-07,1.7e-09,1.268399999999936e-07,-0.0002746949488857546,1.268399999999936e-07,3354547.294715567
1.268499999999936e-07,-3.6,1.268499999999936e-07,1.7e-09,1.268499999999936e-07,-0.0002746949488857546,1.268499999999936e-07,3354547.294715567
1.268599999999936e-07,-3.6,1.268599999999936e-07,1.7e-09,1.268599999999936e-07,-0.0002746949488857546,1.268599999999936e-07,3354547.294715567
1.268699999999936e-07,-3.6,1.268699999999936e-07,1.7e-09,1.268699999999936e-07,-0.0002746949488857546,1.268699999999936e-07,3354547.294715567
1.268799999999936e-07,-3.6,1.268799999999936e-07,1.7e-09,1.268799999999936e-07,-0.0002746949488857546,1.268799999999936e-07,3354547.294715567
1.268899999999936e-07,-3.6,1.268899999999936e-07,1.7e-09,1.268899999999936e-07,-0.0002746949488857546,1.268899999999936e-07,3354547.294715567
1.268999999999937e-07,-3.6,1.268999999999937e-07,1.7e-09,1.268999999999937e-07,-0.0002746949488857546,1.268999999999937e-07,3354547.294715567
1.269099999999937e-07,-3.6,1.269099999999937e-07,1.7e-09,1.269099999999937e-07,-0.0002746949488857546,1.269099999999937e-07,3354547.294715567
1.269199999999937e-07,-3.6,1.269199999999937e-07,1.7e-09,1.269199999999937e-07,-0.0002746949488857546,1.269199999999937e-07,3354547.294715567
1.269299999999937e-07,-3.6,1.269299999999937e-07,1.7e-09,1.269299999999937e-07,-0.0002746949488857546,1.269299999999937e-07,3354547.294715567
1.269399999999937e-07,-3.6,1.269399999999937e-07,1.7e-09,1.269399999999937e-07,-0.0002746949488857546,1.269399999999937e-07,3354547.294715567
1.269499999999937e-07,-3.6,1.269499999999937e-07,1.7e-09,1.269499999999937e-07,-0.0002746949488857546,1.269499999999937e-07,3354547.294715567
1.269599999999937e-07,-3.6,1.269599999999937e-07,1.7e-09,1.269599999999937e-07,-0.0002746949488857546,1.269599999999937e-07,3354547.294715567
1.269699999999937e-07,-3.6,1.269699999999937e-07,1.7e-09,1.269699999999937e-07,-0.0002746949488857546,1.269699999999937e-07,3354547.294715567
1.269799999999937e-07,-3.6,1.269799999999937e-07,1.7e-09,1.269799999999937e-07,-0.0002746949488857546,1.269799999999937e-07,3354547.294715567
1.269899999999938e-07,-3.6,1.269899999999938e-07,1.7e-09,1.269899999999938e-07,-0.0002746949488857546,1.269899999999938e-07,3354547.294715567
1.269999999999938e-07,-3.6,1.269999999999938e-07,1.7e-09,1.269999999999938e-07,-0.0002746949488857546,1.269999999999938e-07,3354547.294715567
1.270099999999938e-07,-3.6,1.270099999999938e-07,1.7e-09,1.270099999999938e-07,-0.0002746949488857546,1.270099999999938e-07,3354547.294715567
1.270199999999938e-07,-3.6,1.270199999999938e-07,1.7e-09,1.270199999999938e-07,-0.0002746949488857546,1.270199999999938e-07,3354547.294715567
1.270299999999938e-07,-3.6,1.270299999999938e-07,1.7e-09,1.270299999999938e-07,-0.0002746949488857546,1.270299999999938e-07,3354547.294715567
1.270399999999938e-07,-3.6,1.270399999999938e-07,1.7e-09,1.270399999999938e-07,-0.0002746949488857546,1.270399999999938e-07,3354547.294715567
1.270499999999938e-07,-3.6,1.270499999999938e-07,1.7e-09,1.270499999999938e-07,-0.0002746949488857546,1.270499999999938e-07,3354547.294715567
1.270599999999938e-07,-3.6,1.270599999999938e-07,1.7e-09,1.270599999999938e-07,-0.0002746949488857546,1.270599999999938e-07,3354547.294715567
1.270699999999938e-07,-3.6,1.270699999999938e-07,1.7e-09,1.270699999999938e-07,-0.0002746949488857546,1.270699999999938e-07,3354547.294715567
1.270799999999939e-07,-3.6,1.270799999999939e-07,1.7e-09,1.270799999999939e-07,-0.0002746949488857546,1.270799999999939e-07,3354547.294715567
1.270899999999939e-07,-3.6,1.270899999999939e-07,1.7e-09,1.270899999999939e-07,-0.0002746949488857546,1.270899999999939e-07,3354547.294715567
1.270999999999939e-07,-3.6,1.270999999999939e-07,1.7e-09,1.270999999999939e-07,-0.0002746949488857546,1.270999999999939e-07,3354547.294715567
1.271099999999939e-07,-3.6,1.271099999999939e-07,1.7e-09,1.271099999999939e-07,-0.0002746949488857546,1.271099999999939e-07,3354547.294715567
1.271199999999939e-07,-3.6,1.271199999999939e-07,1.7e-09,1.271199999999939e-07,-0.0002746949488857546,1.271199999999939e-07,3354547.294715567
1.271299999999939e-07,-3.6,1.271299999999939e-07,1.7e-09,1.271299999999939e-07,-0.0002746949488857546,1.271299999999939e-07,3354547.294715567
1.271399999999939e-07,-3.6,1.271399999999939e-07,1.7e-09,1.271399999999939e-07,-0.0002746949488857546,1.271399999999939e-07,3354547.294715567
1.271499999999939e-07,-3.6,1.271499999999939e-07,1.7e-09,1.271499999999939e-07,-0.0002746949488857546,1.271499999999939e-07,3354547.294715567
1.271599999999939e-07,-3.6,1.271599999999939e-07,1.7e-09,1.271599999999939e-07,-0.0002746949488857546,1.271599999999939e-07,3354547.294715567
1.27169999999994e-07,-3.6,1.27169999999994e-07,1.7e-09,1.27169999999994e-07,-0.0002746949488857546,1.27169999999994e-07,3354547.294715567
1.27179999999994e-07,-3.6,1.27179999999994e-07,1.7e-09,1.27179999999994e-07,-0.0002746949488857546,1.27179999999994e-07,3354547.294715567
1.27189999999994e-07,-3.6,1.27189999999994e-07,1.7e-09,1.27189999999994e-07,-0.0002746949488857546,1.27189999999994e-07,3354547.294715567
1.27199999999994e-07,-3.6,1.27199999999994e-07,1.7e-09,1.27199999999994e-07,-0.0002746949488857546,1.27199999999994e-07,3354547.294715567
1.27209999999994e-07,-3.6,1.27209999999994e-07,1.7e-09,1.27209999999994e-07,-0.0002746949488857546,1.27209999999994e-07,3354547.294715567
1.27219999999994e-07,-3.6,1.27219999999994e-07,1.7e-09,1.27219999999994e-07,-0.0002746949488857546,1.27219999999994e-07,3354547.294715567
1.27229999999994e-07,-3.6,1.27229999999994e-07,1.7e-09,1.27229999999994e-07,-0.0002746949488857546,1.27229999999994e-07,3354547.294715567
1.27239999999994e-07,-3.6,1.27239999999994e-07,1.7e-09,1.27239999999994e-07,-0.0002746949488857546,1.27239999999994e-07,3354547.294715567
1.27249999999994e-07,-3.6,1.27249999999994e-07,1.7e-09,1.27249999999994e-07,-0.0002746949488857546,1.27249999999994e-07,3354547.294715567
1.272599999999941e-07,-3.6,1.272599999999941e-07,1.7e-09,1.272599999999941e-07,-0.0002746949488857546,1.272599999999941e-07,3354547.294715567
1.272699999999941e-07,-3.6,1.272699999999941e-07,1.7e-09,1.272699999999941e-07,-0.0002746949488857546,1.272699999999941e-07,3354547.294715567
1.272799999999941e-07,-3.6,1.272799999999941e-07,1.7e-09,1.272799999999941e-07,-0.0002746949488857546,1.272799999999941e-07,3354547.294715567
1.272899999999941e-07,-3.6,1.272899999999941e-07,1.7e-09,1.272899999999941e-07,-0.0002746949488857546,1.272899999999941e-07,3354547.294715567
1.272999999999941e-07,-3.6,1.272999999999941e-07,1.7e-09,1.272999999999941e-07,-0.0002746949488857546,1.272999999999941e-07,3354547.294715567
1.273099999999941e-07,-3.6,1.273099999999941e-07,1.7e-09,1.273099999999941e-07,-0.0002746949488857546,1.273099999999941e-07,3354547.294715567
1.273199999999941e-07,-3.6,1.273199999999941e-07,1.7e-09,1.273199999999941e-07,-0.0002746949488857546,1.273199999999941e-07,3354547.294715567
1.273299999999941e-07,-3.6,1.273299999999941e-07,1.7e-09,1.273299999999941e-07,-0.0002746949488857546,1.273299999999941e-07,3354547.294715567
1.273399999999942e-07,-3.6,1.273399999999942e-07,1.7e-09,1.273399999999942e-07,-0.0002746949488857546,1.273399999999942e-07,3354547.294715567
1.273499999999942e-07,-3.6,1.273499999999942e-07,1.7e-09,1.273499999999942e-07,-0.0002746949488857546,1.273499999999942e-07,3354547.294715567
1.273599999999942e-07,-3.6,1.273599999999942e-07,1.7e-09,1.273599999999942e-07,-0.0002746949488857546,1.273599999999942e-07,3354547.294715567
1.273699999999942e-07,-3.6,1.273699999999942e-07,1.7e-09,1.273699999999942e-07,-0.0002746949488857546,1.273699999999942e-07,3354547.294715567
1.273799999999942e-07,-3.6,1.273799999999942e-07,1.7e-09,1.273799999999942e-07,-0.0002746949488857546,1.273799999999942e-07,3354547.294715567
1.273899999999942e-07,-3.6,1.273899999999942e-07,1.7e-09,1.273899999999942e-07,-0.0002746949488857546,1.273899999999942e-07,3354547.294715567
1.273999999999942e-07,-3.6,1.273999999999942e-07,1.7e-09,1.273999999999942e-07,-0.0002746949488857546,1.273999999999942e-07,3354547.294715567
1.274099999999942e-07,-3.6,1.274099999999942e-07,1.7e-09,1.274099999999942e-07,-0.0002746949488857546,1.274099999999942e-07,3354547.294715567
1.274199999999942e-07,-3.6,1.274199999999942e-07,1.7e-09,1.274199999999942e-07,-0.0002746949488857546,1.274199999999942e-07,3354547.294715567
1.274299999999943e-07,-3.6,1.274299999999943e-07,1.7e-09,1.274299999999943e-07,-0.0002746949488857546,1.274299999999943e-07,3354547.294715567
1.274399999999943e-07,-3.6,1.274399999999943e-07,1.7e-09,1.274399999999943e-07,-0.0002746949488857546,1.274399999999943e-07,3354547.294715567
1.274499999999943e-07,-3.6,1.274499999999943e-07,1.7e-09,1.274499999999943e-07,-0.0002746949488857546,1.274499999999943e-07,3354547.294715567
1.274599999999943e-07,-3.6,1.274599999999943e-07,1.7e-09,1.274599999999943e-07,-0.0002746949488857546,1.274599999999943e-07,3354547.294715567
1.274699999999943e-07,-3.6,1.274699999999943e-07,1.7e-09,1.274699999999943e-07,-0.0002746949488857546,1.274699999999943e-07,3354547.294715567
1.274799999999943e-07,-3.6,1.274799999999943e-07,1.7e-09,1.274799999999943e-07,-0.0002746949488857546,1.274799999999943e-07,3354547.294715567
1.274899999999943e-07,-3.6,1.274899999999943e-07,1.7e-09,1.274899999999943e-07,-0.0002746949488857546,1.274899999999943e-07,3354547.294715567
1.274999999999943e-07,-3.6,1.274999999999943e-07,1.7e-09,1.274999999999943e-07,-0.0002746949488857546,1.274999999999943e-07,3354547.294715567
1.275099999999943e-07,-3.6,1.275099999999943e-07,1.7e-09,1.275099999999943e-07,-0.0002746949488857546,1.275099999999943e-07,3354547.294715567
1.275199999999944e-07,-3.6,1.275199999999944e-07,1.7e-09,1.275199999999944e-07,-0.0002746949488857546,1.275199999999944e-07,3354547.294715567
1.275299999999944e-07,-3.6,1.275299999999944e-07,1.7e-09,1.275299999999944e-07,-0.0002746949488857546,1.275299999999944e-07,3354547.294715567
1.275399999999944e-07,-3.6,1.275399999999944e-07,1.7e-09,1.275399999999944e-07,-0.0002746949488857546,1.275399999999944e-07,3354547.294715567
1.275499999999944e-07,-3.6,1.275499999999944e-07,1.7e-09,1.275499999999944e-07,-0.0002746949488857546,1.275499999999944e-07,3354547.294715567
1.275599999999944e-07,-3.6,1.275599999999944e-07,1.7e-09,1.275599999999944e-07,-0.0002746949488857546,1.275599999999944e-07,3354547.294715567
1.275699999999944e-07,-3.6,1.275699999999944e-07,1.7e-09,1.275699999999944e-07,-0.0002746949488857546,1.275699999999944e-07,3354547.294715567
1.275799999999944e-07,-3.6,1.275799999999944e-07,1.7e-09,1.275799999999944e-07,-0.0002746949488857546,1.275799999999944e-07,3354547.294715567
1.275899999999944e-07,-3.6,1.275899999999944e-07,1.7e-09,1.275899999999944e-07,-0.0002746949488857546,1.275899999999944e-07,3354547.294715567
1.275999999999944e-07,-3.6,1.275999999999944e-07,1.7e-09,1.275999999999944e-07,-0.0002746949488857546,1.275999999999944e-07,3354547.294715567
1.276099999999945e-07,-3.6,1.276099999999945e-07,1.7e-09,1.276099999999945e-07,-0.0002746949488857546,1.276099999999945e-07,3354547.294715567
1.276199999999945e-07,-3.6,1.276199999999945e-07,1.7e-09,1.276199999999945e-07,-0.0002746949488857546,1.276199999999945e-07,3354547.294715567
